time,ECG,HR
160,2.06,421.0
160,1.99,406.0
160,1.93,394.0
160,1.89,386.0
160,1.84,377.0
160,1.82,372.0
160,1.82,372.0
160,1.77,362.0
160,1.76,361.0
160,1.74,356.0
160,1.73,352.0
160,1.68,344.0
160,1.66,339.0
160,1.68,342.0
160,1.69,346.0
160,1.71,350.0
160,1.76,361.0
160,1.77,361.0
160,1.72,353.0
160,1.76,362.0
160,1.87,383.0
160,1.95,399.0
160,1.94,398.0
160,1.93,395.0
160,1.93,392.0
160,1.86,378.0
160,1.73,353.0
160,1.63,331.0
160,1.59,325.0
160,1.57,323.0
160,1.57,323.0
160,1.59,325.0
160,1.59,325.0
160,1.58,324.0
160,1.58,322.0
160,1.61,329.0
160,1.62,331.0
160,1.59,327.0
160,1.59,325.0
160,1.59,325.0
160,1.57,322.0
160,1.57,323.0
160,1.6,327.0
160,1.63,334.0
160,1.6,326.0
161,1.59,327.0
161,1.67,340.0
161,1.71,350.0
161,1.74,357.0
161,1.76,359.0
161,1.77,362.0
161,1.77,363.0
161,1.77,363.0
161,1.91,389.0
161,1.45,283.0
161,0.39,74.0
161,0.93,209.0
161,1.98,413.0
161,2.22,454.0
161,2.17,445.0
161,2.12,432.0
161,2.06,422.0
161,2.0,410.0
161,1.95,399.0
161,1.93,393.0
161,1.9,389.0
161,1.88,384.0
161,1.85,378.0
161,1.84,377.0
161,1.79,366.0
161,1.71,350.0
161,1.66,339.0
161,1.65,336.0
161,1.65,338.0
161,1.68,345.0
161,1.79,368.0
161,1.91,392.0
161,1.98,406.0
161,2.0,410.0
161,2.01,410.0
161,1.97,403.0
161,1.93,394.0
161,1.92,393.0
161,1.92,392.0
161,1.9,390.0
161,1.88,383.0
161,1.87,382.0
161,1.86,380.0
161,1.85,379.0
161,1.86,380.0
161,1.89,386.0
161,1.9,389.0
161,1.89,387.0
161,1.89,386.0
161,1.89,386.0
161,1.87,384.0
161,1.88,383.0
161,1.89,385.0
161,1.9,388.0
161,1.89,387.0
161,1.9,388.0
161,1.91,391.0
161,1.88,385.0
161,1.82,373.0
161,1.86,380.0
161,1.9,388.0
161,1.91,390.0
161,1.89,387.0
161,1.89,386.0
161,1.88,385.0
161,1.86,381.0
161,1.9,391.0
161,1.84,367.0
161,0.91,167.0
162,0.43,99.0
162,1.32,284.0
162,1.93,398.0
162,2.03,417.0
162,2.05,419.0
162,2.04,416.0
162,2.0,410.0
162,1.92,391.0
162,1.77,360.0
162,1.74,356.0
162,1.79,370.0
162,1.84,377.0
162,1.89,384.0
162,1.9,388.0
162,1.86,381.0
162,1.79,364.0
162,1.69,344.0
162,1.55,316.0
162,1.47,301.0
162,1.56,321.0
162,1.74,358.0
162,1.9,391.0
162,1.9,389.0
162,1.86,380.0
162,1.9,389.0
162,1.94,399.0
162,1.97,404.0
162,2.0,410.0
162,1.98,406.0
162,1.93,394.0
162,1.87,381.0
162,1.87,383.0
162,1.89,388.0
162,1.9,389.0
162,1.93,393.0
162,1.94,396.0
162,1.93,394.0
162,1.91,391.0
162,1.92,391.0
162,1.91,390.0
162,1.88,386.0
162,1.88,383.0
162,1.88,384.0
162,1.87,384.0
162,1.86,381.0
162,1.86,379.0
162,1.87,382.0
162,1.82,373.0
162,1.81,370.0
162,1.85,378.0
162,1.88,385.0
162,1.89,387.0
162,1.9,388.0
162,1.9,388.0
162,1.88,386.0
162,1.87,383.0
162,1.98,406.0
162,1.67,330.0
162,0.58,104.0
162,0.84,189.0
162,1.96,410.0
162,2.26,464.0
162,2.22,454.0
162,2.16,441.0
162,2.1,429.0
162,2.05,419.0
162,1.99,407.0
162,1.96,399.0
163,1.93,393.0
163,1.89,386.0
163,1.86,381.0
163,1.84,376.0
163,1.81,370.0
163,1.74,356.0
163,1.68,342.0
163,1.61,328.0
163,1.57,321.0
163,1.59,328.0
163,1.71,351.0
163,1.84,378.0
163,1.93,397.0
163,1.97,404.0
163,1.98,405.0
163,1.96,402.0
163,1.94,396.0
163,1.92,393.0
163,1.92,392.0
163,1.9,388.0
163,1.87,383.0
163,1.87,382.0
163,1.88,384.0
163,1.86,382.0
163,1.85,379.0
163,1.86,379.0
163,1.85,379.0
163,1.85,378.0
163,1.84,376.0
163,1.85,379.0
163,1.85,378.0
163,1.83,376.0
163,1.86,376.0
163,1.85,378.0
163,1.84,377.0
163,1.83,375.0
163,1.84,376.0
163,1.84,377.0
163,1.83,374.0
163,1.83,374.0
163,1.84,377.0
163,1.84,377.0
163,1.83,376.0
163,1.85,377.0
163,1.79,366.0
163,1.79,368.0
163,1.83,375.0
163,1.86,380.0
163,1.88,385.0
163,1.87,382.0
163,1.86,381.0
163,1.87,383.0
163,1.92,393.0
163,1.9,382.0
163,1.04,194.0
163,0.49,111.0
163,1.57,340.0
163,2.19,452.0
163,2.24,458.0
163,2.17,444.0
163,2.1,428.0
163,2.03,415.0
163,1.99,406.0
163,1.95,397.0
163,1.9,389.0
163,1.89,385.0
163,1.86,381.0
163,1.83,375.0
163,1.8,367.0
164,1.76,360.0
164,1.72,350.0
164,1.67,341.0
164,1.64,336.0
164,1.65,338.0
164,1.72,354.0
164,1.82,375.0
164,1.93,395.0
164,1.99,408.0
164,1.99,408.0
164,1.97,403.0
164,1.96,400.0
164,1.94,396.0
164,1.91,391.0
164,1.9,387.0
164,1.89,386.0
164,1.88,384.0
164,1.86,381.0
164,1.87,381.0
164,1.88,383.0
164,1.86,381.0
164,1.86,380.0
164,1.85,379.0
164,1.86,381.0
164,1.85,379.0
164,1.85,377.0
164,1.85,379.0
164,1.85,379.0
164,1.85,378.0
164,1.85,378.0
164,1.85,378.0
164,1.84,378.0
164,1.84,378.0
164,1.85,379.0
164,1.86,380.0
164,1.85,379.0
164,1.85,378.0
164,1.8,369.0
164,1.8,370.0
164,1.83,374.0
164,1.86,380.0
164,1.88,385.0
164,1.87,384.0
164,1.87,382.0
164,1.87,382.0
164,1.89,388.0
164,1.98,401.0
164,1.31,252.0
164,0.46,98.0
164,1.28,280.0
164,2.11,436.0
164,2.24,456.0
164,2.19,446.0
164,2.11,431.0
164,2.04,417.0
164,2.0,407.0
164,1.95,398.0
164,1.91,390.0
164,1.88,383.0
164,1.86,381.0
164,1.83,374.0
164,1.8,368.0
164,1.76,359.0
164,1.72,350.0
164,1.66,340.0
164,1.63,333.0
164,1.64,335.0
164,1.69,347.0
164,1.78,366.0
165,1.89,387.0
165,1.96,402.0
165,1.98,406.0
165,1.96,401.0
165,1.95,397.0
165,1.93,394.0
165,1.9,389.0
165,1.88,383.0
165,1.87,382.0
165,1.86,381.0
165,1.85,378.0
165,1.84,377.0
165,1.85,378.0
165,1.85,378.0
165,1.84,376.0
165,1.84,376.0
165,1.84,377.0
165,1.83,375.0
165,1.83,374.0
165,1.86,375.0
165,1.84,375.0
165,1.82,373.0
165,1.82,373.0
165,1.83,375.0
165,1.83,376.0
165,1.83,373.0
165,1.84,375.0
165,1.84,376.0
165,1.83,375.0
165,1.82,373.0
165,1.83,373.0
165,1.78,364.0
165,1.79,367.0
165,1.82,373.0
165,1.87,382.0
165,1.88,385.0
165,1.87,381.0
165,1.87,383.0
165,1.87,382.0
165,1.93,398.0
165,1.8,358.0
165,0.82,148.0
165,0.62,143.0
165,1.75,373.0
165,2.23,457.0
165,2.24,457.0
165,2.17,442.0
165,2.09,425.0
165,2.03,413.0
165,1.98,405.0
165,1.94,396.0
165,1.9,388.0
165,1.88,384.0
165,1.85,379.0
165,1.82,373.0
165,1.79,366.0
165,1.75,358.0
165,1.69,346.0
165,1.65,337.0
165,1.64,335.0
165,1.67,342.0
165,1.73,356.0
165,1.83,376.0
165,1.94,396.0
165,1.98,406.0
165,1.97,404.0
165,1.96,402.0
165,1.94,397.0
166,1.91,392.0
166,1.89,386.0
166,1.88,383.0
166,1.87,382.0
166,1.86,380.0
166,1.85,379.0
166,1.85,379.0
166,1.85,379.0
166,1.84,378.0
166,1.84,376.0
166,1.85,377.0
166,1.84,376.0
166,1.83,375.0
166,1.83,375.0
166,1.84,376.0
166,1.83,376.0
166,1.83,374.0
166,1.84,375.0
166,1.83,376.0
166,1.83,375.0
166,1.83,375.0
166,1.85,376.0
166,1.84,377.0
166,1.83,374.0
166,1.83,375.0
166,1.85,377.0
166,1.84,380.0
166,1.84,375.0
166,1.85,377.0
166,1.79,366.0
166,1.8,369.0
166,1.83,375.0
166,1.87,382.0
166,1.87,384.0
166,1.86,382.0
166,1.87,382.0
166,1.87,382.0
166,1.94,400.0
166,1.76,351.0
166,0.76,137.0
166,0.69,157.0
166,1.8,382.0
166,2.22,455.0
166,2.22,455.0
166,2.16,441.0
166,2.08,425.0
166,2.02,413.0
166,1.98,404.0
166,1.93,394.0
166,1.89,387.0
166,1.88,383.0
166,1.85,378.0
166,1.82,371.0
166,1.78,364.0
166,1.75,357.0
166,1.7,346.0
166,1.65,336.0
166,1.63,334.0
166,1.66,340.0
166,1.73,356.0
166,1.83,377.0
166,1.93,396.0
166,1.99,407.0
166,1.98,406.0
166,1.96,401.0
166,1.95,397.0
166,1.92,392.0
166,1.89,386.0
166,1.88,383.0
167,1.87,382.0
167,1.85,379.0
167,1.85,377.0
167,1.85,378.0
167,1.86,380.0
167,1.85,380.0
167,1.86,379.0
167,1.87,382.0
167,1.86,382.0
167,1.85,379.0
167,1.86,379.0
167,1.86,380.0
167,1.85,379.0
167,1.85,378.0
167,1.86,380.0
167,1.86,381.0
167,1.85,379.0
167,1.86,379.0
167,1.86,381.0
167,1.86,381.0
167,1.85,379.0
167,1.86,380.0
167,1.86,381.0
167,1.86,381.0
167,1.8,368.0
167,1.81,370.0
167,1.84,377.0
167,1.87,383.0
167,1.89,386.0
167,1.89,386.0
167,1.87,383.0
167,1.86,381.0
167,1.89,389.0
167,1.95,394.0
167,1.19,226.0
167,0.47,105.0
167,1.47,318.0
167,2.15,444.0
167,2.21,452.0
167,2.15,439.0
167,2.09,426.0
167,2.03,414.0
167,1.97,403.0
167,1.95,397.0
167,1.92,392.0
167,1.89,387.0
167,1.86,381.0
167,1.85,377.0
167,1.82,372.0
167,1.77,361.0
167,1.72,350.0
167,1.68,342.0
167,1.65,337.0
167,1.64,337.0
167,1.71,350.0
167,1.82,374.0
167,1.92,394.0
167,1.97,404.0
167,2.0,410.0
167,1.99,407.0
167,1.96,400.0
167,1.93,394.0
167,1.91,390.0
167,1.88,386.0
167,1.86,381.0
167,1.85,377.0
167,1.85,378.0
167,1.84,377.0
167,1.84,376.0
168,1.85,378.0
168,1.84,377.0
168,1.82,373.0
168,1.82,373.0
168,1.83,374.0
168,1.83,374.0
168,1.82,372.0
168,1.82,372.0
168,1.82,373.0
168,1.82,373.0
168,1.82,372.0
168,1.83,373.0
168,1.83,376.0
168,1.78,364.0
168,1.77,362.0
168,1.81,370.0
168,1.84,377.0
168,1.85,379.0
168,1.86,380.0
168,1.87,382.0
168,1.86,380.0
168,1.84,377.0
168,1.96,403.0
168,1.6,314.0
168,0.52,95.0
168,0.86,193.0
168,1.93,406.0
168,2.23,457.0
168,2.2,449.0
168,2.14,437.0
168,2.08,424.0
168,2.01,411.0
168,1.96,400.0
168,1.93,394.0
168,1.9,392.0
168,1.86,381.0
168,1.84,376.0
168,1.82,372.0
168,1.78,365.0
168,1.73,353.0
168,1.68,343.0
168,1.65,337.0
168,1.63,334.0
168,1.66,341.0
168,1.77,363.0
168,1.89,387.0
168,1.96,402.0
168,1.98,406.0
168,1.98,404.0
168,1.95,398.0
168,1.91,391.0
168,1.9,388.0
168,1.88,385.0
168,1.86,381.0
168,1.84,377.0
168,1.85,378.0
168,1.85,380.0
168,1.84,376.0
168,1.84,375.0
168,1.84,377.0
168,1.84,376.0
168,1.83,373.0
168,1.83,374.0
168,1.83,376.0
168,1.83,374.0
168,1.82,374.0
168,1.83,374.0
168,1.83,375.0
168,1.83,375.0
169,1.84,376.0
169,1.85,378.0
169,1.85,378.0
169,1.84,377.0
169,1.85,377.0
169,1.86,380.0
169,1.84,378.0
169,1.85,377.0
169,1.8,366.0
169,1.8,370.0
169,1.83,375.0
169,1.86,381.0
169,1.89,387.0
169,1.88,385.0
169,1.87,383.0
169,1.87,383.0
169,1.91,393.0
169,1.94,386.0
169,1.1,206.0
169,0.47,107.0
169,1.55,335.0
169,2.19,452.0
169,2.24,458.0
169,2.19,447.0
169,2.13,431.0
169,2.02,412.0
169,1.96,398.0
169,1.88,384.0
169,1.82,370.0
169,1.69,344.0
169,1.66,340.0
169,1.71,350.0
169,1.74,357.0
169,1.76,359.0
169,1.74,356.0
169,1.72,351.0
169,1.7,348.0
169,1.73,353.0
169,1.8,371.0
169,1.9,392.0
169,1.99,410.0
169,2.05,420.0
169,2.05,420.0
169,2.02,415.0
169,2.0,409.0
169,1.99,407.0
169,1.95,399.0
169,1.93,394.0
169,1.92,391.0
169,1.91,390.0
169,1.89,387.0
169,1.89,384.0
169,1.88,384.0
169,1.88,385.0
169,1.87,382.0
169,1.87,381.0
169,1.87,383.0
169,1.87,382.0
169,1.85,379.0
169,1.86,380.0
169,1.87,381.0
169,1.85,378.0
169,1.85,378.0
169,1.85,378.0
169,1.85,379.0
169,1.84,377.0
169,1.84,376.0
169,1.86,380.0
169,1.83,373.0
170,1.79,367.0
170,1.83,374.0
170,1.88,386.0
170,1.89,387.0
170,1.89,385.0
170,1.89,386.0
170,1.89,386.0
170,1.87,383.0
170,1.98,408.0
170,1.71,337.0
170,0.69,127.0
170,0.92,204.0
170,1.93,405.0
170,2.23,457.0
170,2.19,447.0
170,2.12,433.0
170,2.05,419.0
170,2.0,410.0
170,1.96,400.0
170,1.93,393.0
170,1.91,389.0
170,1.87,383.0
170,1.84,376.0
170,1.82,372.0
170,1.79,367.0
170,1.73,354.0
170,1.68,342.0
170,1.65,336.0
170,1.64,336.0
170,1.66,341.0
170,1.76,361.0
170,1.88,386.0
170,1.95,400.0
170,1.97,403.0
170,1.97,402.0
170,1.96,399.0
170,1.92,393.0
170,1.9,388.0
170,1.89,385.0
170,1.87,383.0
170,1.85,378.0
170,1.84,377.0
170,1.85,378.0
170,1.84,378.0
170,1.84,377.0
170,1.84,377.0
170,1.85,378.0
170,1.84,377.0
170,1.83,375.0
170,1.84,376.0
170,1.84,376.0
170,1.82,374.0
170,1.82,373.0
170,1.84,376.0
170,1.84,376.0
170,1.83,374.0
170,1.84,377.0
170,1.85,379.0
170,1.85,379.0
170,1.84,376.0
170,1.85,379.0
170,1.8,368.0
170,1.78,366.0
170,1.82,372.0
170,1.86,381.0
170,1.88,384.0
170,1.87,382.0
170,1.87,381.0
171,1.87,381.0
171,1.86,381.0
171,1.97,403.0
171,1.53,298.0
171,0.46,88.0
171,0.95,213.0
171,1.98,415.0
171,2.24,458.0
171,2.2,449.0
171,2.13,434.0
171,2.07,423.0
171,2.02,412.0
171,1.96,402.0
171,1.93,393.0
171,1.9,388.0
171,1.88,384.0
171,1.84,377.0
171,1.82,372.0
171,1.8,368.0
171,1.74,356.0
171,1.68,342.0
171,1.65,337.0
171,1.64,336.0
171,1.67,343.0
171,1.76,363.0
171,1.88,386.0
171,1.96,401.0
171,1.98,405.0
171,1.97,402.0
171,1.95,398.0
171,1.92,393.0
171,1.9,388.0
171,1.89,386.0
171,1.88,386.0
171,1.86,382.0
171,1.85,378.0
171,1.85,378.0
171,1.85,378.0
171,1.84,377.0
171,1.84,375.0
171,1.84,377.0
171,1.84,376.0
171,1.83,374.0
171,1.84,375.0
171,1.84,376.0
171,1.83,374.0
171,1.83,374.0
171,1.83,375.0
171,1.83,375.0
171,1.83,374.0
171,1.83,374.0
171,1.84,377.0
171,1.84,376.0
171,1.83,375.0
171,1.84,376.0
171,1.85,378.0
171,1.83,375.0
171,1.83,375.0
171,1.85,378.0
171,1.85,378.0
171,1.83,373.0
171,1.77,363.0
171,1.81,368.0
171,1.82,374.0
171,1.84,377.0
171,1.88,383.0
171,1.88,385.0
171,1.86,382.0
171,1.85,378.0
172,1.93,397.0
172,1.8,359.0
172,0.82,149.0
172,0.64,146.0
172,1.76,374.0
172,2.21,454.0
172,2.2,451.0
172,2.15,437.0
172,2.09,426.0
172,2.02,412.0
172,1.96,402.0
172,1.94,395.0
172,1.9,389.0
172,1.86,381.0
172,1.85,377.0
172,1.82,373.0
172,1.79,366.0
172,1.74,356.0
172,1.7,346.0
172,1.66,338.0
172,1.63,333.0
172,1.65,337.0
172,1.74,356.0
172,1.83,377.0
172,1.92,394.0
172,1.97,403.0
172,1.98,408.0
172,1.97,403.0
172,1.94,395.0
172,1.92,392.0
172,1.91,389.0
172,1.88,384.0
172,1.86,380.0
172,1.86,380.0
172,1.86,380.0
172,1.85,380.0
172,1.86,380.0
172,1.86,381.0
172,1.85,379.0
172,1.84,378.0
172,1.85,378.0
172,1.85,379.0
172,1.84,376.0
172,1.84,376.0
172,1.85,377.0
172,1.85,377.0
172,1.83,375.0
172,1.84,376.0
172,1.85,377.0
172,1.84,376.0
172,1.84,376.0
172,1.84,376.0
172,1.85,379.0
172,1.84,377.0
172,1.84,376.0
172,1.85,378.0
172,1.83,373.0
172,1.77,362.0
172,1.8,368.0
172,1.84,378.0
172,1.87,383.0
172,1.87,383.0
172,1.88,384.0
172,1.88,384.0
172,1.86,381.0
172,1.93,398.0
172,1.86,369.0
172,0.91,169.0
172,0.65,148.0
173,1.74,368.0
173,2.2,452.0
173,2.21,452.0
173,2.14,437.0
173,2.09,426.0
173,2.03,415.0
173,1.97,404.0
173,1.94,395.0
173,1.92,391.0
173,1.89,386.0
173,1.85,378.0
173,1.83,374.0
173,1.81,369.0
173,1.76,362.0
173,1.7,346.0
173,1.66,338.0
173,1.64,335.0
173,1.65,338.0
173,1.72,352.0
173,1.84,377.0
173,1.93,396.0
173,1.96,402.0
173,1.97,403.0
173,1.96,400.0
173,1.93,394.0
173,1.9,388.0
173,1.88,384.0
173,1.87,382.0
173,1.85,378.0
173,1.84,376.0
173,1.84,376.0
173,1.84,377.0
173,1.84,376.0
173,1.84,376.0
173,1.84,377.0
173,1.83,374.0
173,1.82,373.0
173,1.83,374.0
173,1.83,374.0
173,1.82,373.0
173,1.81,371.0
173,1.82,372.0
173,1.82,372.0
173,1.81,370.0
173,1.81,371.0
173,1.83,375.0
173,1.83,375.0
173,1.83,375.0
173,1.83,374.0
173,1.83,375.0
173,1.83,374.0
173,1.77,362.0
173,1.78,365.0
173,1.82,373.0
173,1.84,377.0
173,1.86,380.0
173,1.87,382.0
173,1.86,381.0
173,1.85,379.0
173,1.86,382.0
173,1.97,400.0
173,1.31,252.0
173,0.38,79.0
173,1.19,263.0
173,2.09,434.0
173,2.23,457.0
173,2.19,446.0
173,2.12,433.0
173,2.06,420.0
174,2.0,408.0
174,1.96,400.0
174,1.93,394.0
174,1.88,386.0
174,1.85,378.0
174,1.84,375.0
174,1.81,369.0
174,1.76,360.0
174,1.72,350.0
174,1.68,342.0
174,1.63,334.0
174,1.62,332.0
174,1.68,343.0
174,1.78,366.0
174,1.88,386.0
174,1.95,399.0
174,1.98,405.0
174,1.96,401.0
174,1.94,396.0
174,1.92,392.0
174,1.91,390.0
174,1.89,386.0
174,1.87,383.0
174,1.87,383.0
174,1.87,382.0
174,1.85,379.0
174,1.85,378.0
174,1.86,380.0
174,1.85,384.0
174,1.84,377.0
174,1.85,378.0
174,1.85,379.0
174,1.84,376.0
174,1.83,374.0
174,1.84,376.0
174,1.83,376.0
174,1.83,374.0
174,1.83,375.0
174,1.84,376.0
174,1.84,377.0
174,1.84,376.0
174,1.84,376.0
174,1.85,377.0
174,1.84,378.0
174,1.84,376.0
174,1.85,378.0
174,1.85,378.0
174,1.84,377.0
174,1.84,377.0
174,1.84,376.0
174,1.78,364.0
174,1.78,366.0
174,1.83,374.0
174,1.87,382.0
174,1.87,383.0
174,1.87,381.0
174,1.87,382.0
174,1.87,383.0
174,1.91,394.0
174,1.88,375.0
174,0.99,183.0
174,0.52,120.0
174,1.63,348.0
174,2.19,450.0
174,2.23,455.0
174,2.16,442.0
174,2.09,426.0
174,2.03,415.0
174,1.99,407.0
175,1.94,396.0
175,1.9,388.0
175,1.88,384.0
175,1.86,380.0
175,1.82,373.0
175,1.8,368.0
175,1.77,362.0
175,1.72,351.0
175,1.66,340.0
175,1.64,335.0
175,1.65,337.0
175,1.71,350.0
175,1.81,372.0
175,1.92,394.0
175,1.97,404.0
175,1.97,404.0
175,1.96,402.0
175,1.95,399.0
175,1.93,394.0
175,1.9,388.0
175,1.9,387.0
175,1.89,387.0
175,1.88,384.0
175,1.87,382.0
175,1.88,385.0
175,1.87,382.0
175,1.85,378.0
175,1.85,379.0
175,1.86,381.0
175,1.86,382.0
175,1.85,377.0
175,1.85,379.0
175,1.86,380.0
175,1.84,378.0
175,1.84,376.0
175,1.84,376.0
175,1.84,377.0
175,1.83,376.0
175,1.84,376.0
175,1.85,378.0
175,1.84,377.0
175,1.84,377.0
175,1.86,379.0
175,1.85,379.0
175,1.85,378.0
175,1.84,376.0
175,1.85,377.0
175,1.79,365.0
175,1.79,368.0
175,1.84,376.0
175,1.87,382.0
175,1.88,385.0
175,1.88,384.0
175,1.87,383.0
175,1.88,384.0
175,1.9,392.0
175,1.96,395.0
175,1.22,232.0
175,0.5,110.0
175,1.48,320.0
175,2.17,447.0
175,2.23,456.0
175,2.17,444.0
175,2.1,428.0
175,2.05,418.0
175,2.0,408.0
175,1.95,399.0
175,1.92,392.0
176,1.9,389.0
176,1.88,383.0
176,1.85,377.0
176,1.83,373.0
176,1.79,365.0
176,1.73,354.0
176,1.68,342.0
176,1.66,339.0
176,1.66,339.0
176,1.71,350.0
176,1.81,372.0
176,1.92,394.0
176,1.97,405.0
176,1.98,405.0
176,1.96,401.0
176,1.95,399.0
176,1.93,394.0
176,1.9,388.0
176,1.89,386.0
176,1.88,385.0
176,1.86,382.0
176,1.86,380.0
176,1.86,381.0
176,1.86,381.0
176,1.85,379.0
176,1.85,378.0
176,1.85,378.0
176,1.83,376.0
176,1.83,374.0
176,1.83,375.0
176,1.83,375.0
176,1.82,373.0
176,1.82,371.0
176,1.82,373.0
176,1.82,372.0
176,1.81,370.0
176,1.82,372.0
176,1.83,374.0
176,1.82,374.0
176,1.82,373.0
176,1.83,374.0
176,1.83,376.0
176,1.83,374.0
176,1.77,362.0
176,1.79,368.0
176,1.83,375.0
176,1.85,378.0
176,1.86,381.0
176,1.88,383.0
176,1.86,381.0
176,1.86,380.0
176,1.9,389.0
176,1.93,388.0
176,1.13,212.0
176,0.44,100.0
176,1.51,325.0
176,2.18,449.0
176,2.22,454.0
176,2.17,442.0
176,2.11,430.0
176,2.04,417.0
176,1.98,405.0
176,1.96,399.0
176,1.93,394.0
176,1.89,386.0
176,1.86,379.0
176,1.84,376.0
176,1.81,369.0
176,1.76,359.0
177,1.71,348.0
177,1.67,340.0
177,1.63,333.0
177,1.63,334.0
177,1.7,347.0
177,1.8,371.0
177,1.9,390.0
177,1.96,401.0
177,1.97,404.0
177,1.96,400.0
177,1.92,393.0
177,1.91,389.0
177,1.9,387.0
177,1.88,384.0
177,1.86,380.0
177,1.86,381.0
177,1.86,381.0
177,1.85,380.0
177,1.84,377.0
177,1.85,378.0
177,1.84,378.0
177,1.83,374.0
177,1.84,375.0
177,1.84,377.0
177,1.83,374.0
177,1.83,373.0
177,1.83,374.0
177,1.83,374.0
177,1.82,372.0
177,1.82,373.0
177,1.83,373.0
177,1.83,374.0
177,1.82,373.0
177,1.83,374.0
177,1.84,376.0
177,1.84,377.0
177,1.83,374.0
177,1.84,376.0
177,1.84,377.0
177,1.83,375.0
177,1.81,370.0
177,1.77,362.0
177,1.79,368.0
177,1.83,374.0
177,1.86,380.0
177,1.87,384.0
177,1.86,381.0
177,1.85,379.0
177,1.85,379.0
177,1.94,400.0
177,1.71,340.0
177,0.69,124.0
177,0.76,172.0
177,1.85,390.0
177,2.21,453.0
177,2.2,449.0
177,2.15,438.0
177,2.07,423.0
177,2.01,411.0
177,1.97,402.0
177,1.94,396.0
177,1.9,388.0
177,1.87,381.0
177,1.85,377.0
177,1.82,372.0
177,1.78,363.0
177,1.74,355.0
177,1.7,347.0
177,1.65,337.0
178,1.63,333.0
178,1.66,340.0
178,1.74,357.0
178,1.83,376.0
178,1.92,393.0
178,1.97,404.0
178,1.97,403.0
178,1.95,398.0
178,1.94,395.0
178,1.92,392.0
178,1.89,387.0
178,1.87,383.0
178,1.87,382.0
178,1.87,382.0
178,1.86,380.0
178,1.85,379.0
178,1.86,380.0
178,1.86,381.0
178,1.85,378.0
178,1.85,377.0
178,1.85,378.0
178,1.84,377.0
178,1.83,374.0
178,1.83,375.0
178,1.84,376.0
178,1.82,373.0
178,1.82,373.0
178,1.84,376.0
178,1.84,377.0
178,1.84,377.0
178,1.84,376.0
178,1.85,378.0
178,1.84,377.0
178,1.83,374.0
178,1.83,374.0
178,1.78,364.0
178,1.79,368.0
178,1.82,373.0
178,1.87,381.0
178,1.88,384.0
178,1.87,383.0
178,1.87,382.0
178,1.87,383.0
178,1.9,392.0
178,1.9,380.0
178,1.08,201.0
178,0.56,127.0
178,1.6,343.0
178,2.17,447.0
178,2.21,451.0
178,2.15,439.0
178,2.08,424.0
178,2.02,413.0
178,1.98,405.0
178,1.93,394.0
178,1.9,387.0
178,1.88,383.0
178,1.85,379.0
178,1.82,372.0
178,1.79,365.0
178,1.75,357.0
178,1.7,347.0
178,1.65,338.0
178,1.63,334.0
178,1.64,337.0
178,1.7,350.0
178,1.8,370.0
178,1.91,391.0
178,1.96,402.0
179,1.97,403.0
179,1.96,399.0
179,1.94,396.0
179,1.91,391.0
179,1.88,384.0
179,1.86,381.0
179,1.86,380.0
179,1.85,379.0
179,1.83,375.0
179,1.85,377.0
179,1.85,378.0
179,1.83,375.0
179,1.83,374.0
179,1.83,375.0
179,1.83,374.0
179,1.82,373.0
179,1.83,373.0
179,1.83,373.0
179,1.82,372.0
179,1.81,370.0
179,1.82,371.0
179,1.82,373.0
179,1.81,372.0
179,1.81,371.0
179,1.83,374.0
179,1.82,373.0
179,1.82,372.0
179,1.83,373.0
179,1.81,369.0
179,1.76,361.0
179,1.79,367.0
179,1.84,375.0
179,1.86,382.0
179,1.87,383.0
179,1.87,382.0
179,1.87,382.0
179,1.85,379.0
179,1.94,398.0
179,1.73,342.0
179,0.71,129.0
179,0.74,169.0
179,1.85,392.0
179,2.24,459.0
179,2.22,455.0
179,2.15,438.0
179,2.08,424.0
179,2.03,414.0
179,1.97,404.0
179,1.93,394.0
179,1.91,389.0
179,1.89,385.0
179,1.85,379.0
179,1.82,372.0
179,1.79,366.0
179,1.75,358.0
179,1.69,344.0
179,1.65,336.0
179,1.64,334.0
179,1.66,341.0
179,1.73,356.0
179,1.85,379.0
179,1.94,397.0
179,1.97,403.0
179,1.96,400.0
179,1.96,399.0
179,1.94,396.0
179,1.91,390.0
179,1.89,386.0
180,1.89,386.0
180,1.88,384.0
180,1.86,380.0
180,1.86,380.0
180,1.86,381.0
180,1.86,381.0
180,1.85,378.0
180,1.85,377.0
180,1.84,376.0
180,1.83,375.0
180,1.83,374.0
180,1.84,375.0
180,1.83,375.0
180,1.82,373.0
180,1.82,372.0
180,1.83,375.0
180,1.83,375.0
180,1.83,374.0
180,1.84,375.0
180,1.84,376.0
180,1.83,375.0
180,1.84,376.0
180,1.85,378.0
180,1.84,377.0
180,1.83,375.0
180,1.83,374.0
180,1.84,377.0
180,1.78,364.0
180,1.77,363.0
180,1.82,372.0
180,1.85,379.0
180,1.87,382.0
180,1.87,383.0
180,1.87,383.0
180,1.87,383.0
180,1.87,382.0
180,1.98,404.0
180,1.5,292.0
180,0.44,85.0
180,1.02,227.0
180,2.04,424.0
180,2.25,462.0
180,2.21,452.0
180,2.15,438.0
180,2.09,427.0
180,2.03,416.0
180,1.98,405.0
180,1.95,399.0
